CountyID,Year,month,County_Name,gasprice,alcoholTotal,MetroStatus,metroStatus_adj,totcrash,monthlyVMT,unemprate,nonAutoRatio,work_at_home_Ratio,pubTranRatio,WalkingRatio,bikingRatio,MotorcycleRatio,Inflationrate,CumulativeInflateRate,gasprice_adj
7.0,1999.0,1.0,Blue Earth,0.614,25.4834782557836,2.0,1.0,179.0,39602473.03077452,2.8,0.077665501,0.044047156,0.016064257,0.057747118,0.003854126,0.001651768,0.0167,1.0167,0.7739647529305262
8.0,1999.0,1.0,Brown,0.614,25.4834782557836,2.0,1.0,67.0,16378588.099789001,5.6,0.074714759,0.071770335,0.006256901,0.062495399,0.005962459,0.000294442,0.0167,1.0167,0.7739647529305262
9.0,1999.0,1.0,Carlton,0.614,25.4834782557836,0.0,0.0,59.0,29772570.649436224,5.8,0.027730496,0.037092199,0.001985816,0.024539007,0.001205674,0.000283688,0.0167,1.0167,0.7739647529305262
10.0,1999.0,1.0,Carver,0.614,25.4834782557836,0.0,0.0,136.0,40544159.181635335,2.7,0.027788943,0.055149128,0.00763727,0.019052979,0.001098695,0.000562746,0.0167,1.0167,0.7739647529305262
11.0,1999.0,1.0,Cass,0.614,25.4834782557836,0.0,0.0,40.0,22071778.82539368,8.7,0.049317943,0.068467996,0.009181532,0.038474991,0.00166142,0.0,0.0167,1.0167,0.7739647529305262
12.0,1999.0,1.0,Chippewa,0.614,25.4834782557836,0.0,0.0,24.0,8944335.106873937,6.1,0.038682864,0.081361893,0.003516624,0.034526854,0.000639386,0.000159847,0.0167,1.0167,0.7739647529305262
13.0,1999.0,1.0,Chisago,0.614,25.4834782557836,0.0,0.0,71.0,42152311.37230671,4.9,0.014394377,0.041690738,0.001684961,0.011457732,0.001251685,0.001492394,0.0167,1.0167,0.7739647529305262
14.0,1999.0,1.0,Clay,0.614,25.4834782557836,1.0,1.0,143.0,43841041.94107989,3.4,0.083995281,0.037868659,0.007589461,0.072237515,0.004168305,0.000314589,0.0167,1.0167,0.7739647529305262
15.0,1999.0,1.0,Clearwater,0.614,25.4834782557836,0.0,0.0,15.0,7263015.525331352,18.5,0.059581782,0.063019192,0.006015468,0.052134059,0.001432254,0.0,0.0167,1.0167,0.7739647529305262
16.0,1999.0,1.0,Cook,0.614,25.4834782557836,0.0,0.0,12.0,8864457.202816295,6.5,0.104736234,0.075086638,0.001155179,0.101270697,0.002310358,0.002310358,0.0167,1.0167,0.7739647529305262
17.0,1999.0,1.0,Cottonwood,0.614,25.4834782557836,0.0,0.0,19.0,7826263.291431503,4.4,0.065873426,0.089843076,0.004655975,0.055699258,0.005518193,0.0,0.0167,1.0167,0.7739647529305262
18.0,1999.0,1.0,Crow Wing,0.614,25.4834782557836,2.0,1.0,112.0,35915399.37970894,6.6,0.033044847,0.044807238,0.005153423,0.027143981,0.000747443,0.000275374,0.0167,1.0167,0.7739647529305262
19.0,1999.0,1.0,Dakota,0.614,25.4834782557836,2.0,1.0,742.0,216655176.1867215,2.0,0.034439872,0.035703813,0.022963285,0.010167144,0.001309443,0.000449963,0.0167,1.0167,0.7739647529305262
20.0,1999.0,1.0,Dodge,0.614,25.4834782557836,0.0,0.0,21.0,9817984.180952381,4.9,0.043237371,0.063443781,0.008908202,0.033351439,0.000977729,0.000217273,0.0167,1.0167,0.7739647529305262
21.0,1999.0,1.0,Douglas,0.614,25.4834782557836,2.0,1.0,89.0,31396604.035445426,4.9,0.037278143,0.075600319,0.003561997,0.03132101,0.002395136,0.000429896,0.0167,1.0167,0.7739647529305262
22.0,1999.0,1.0,Faribault,0.614,25.4834782557836,0.0,0.0,31.0,15799658.198138477,5.0,0.063246293,0.082403884,0.006298386,0.054979661,0.001968246,0.000393649,0.0167,1.0167,0.7739647529305262
23.0,1999.0,1.0,Fillmore,0.614,25.4834782557836,0.0,0.0,38.0,15617696.942702372,5.1,0.077847685,0.113343976,0.019156728,0.056906752,0.001784205,0.0,0.0167,1.0167,0.7739647529305262
24.0,1999.0,1.0,Freeborn,0.614,25.4834782557836,2.0,1.0,97.0,27068247.357548848,3.2,0.034428201,0.053097905,0.003607367,0.02936523,0.001455604,0.001075881,0.0167,1.0167,0.7739647529305262
25.0,1999.0,1.0,Goodhue,0.614,25.4834782557836,2.0,1.0,101.0,41166094.7612013,3.8,0.04776546,0.054780876,0.01056643,0.035813269,0.001385761,8.66101e-05,0.0167,1.0167,0.7739647529305262
26.0,1999.0,1.0,Grant,0.614,25.4834782557836,0.0,0.0,9.0,7839248.8407554785,9.5,0.057789794,0.106116931,0.001013856,0.056775938,0.0,0.0,0.0167,1.0167,0.7739647529305262
27.0,1999.0,1.0,Hennepin,0.614,25.4834782557836,1.0,1.0,3400.0,762990171.711782,2.1,0.111243698,0.039198969,0.071987122,0.031463197,0.007793379,0.000734075,0.0167,1.0167,0.7739647529305262
28.0,1999.0,1.0,Houston,0.614,25.4834782557836,1.0,1.0,29.0,12201727.789153265,5.2,0.055450095,0.084823659,0.002997302,0.04965531,0.002797482,0.001398741,0.0167,1.0167,0.7739647529305262
29.0,1999.0,1.0,Hubbard,0.614,25.4834782557836,0.0,0.0,21.0,11783902.254358001,7.8,0.035232765,0.060544391,0.005469346,0.029381837,0.000381582,0.0,0.0167,1.0167,0.7739647529305262
30.0,1999.0,1.0,Isanti,0.614,25.4834782557836,0.0,0.0,49.0,21757430.251572803,5.1,0.025489587,0.039042586,0.005035748,0.018153559,0.00230028,0.000559528,0.0167,1.0167,0.7739647529305262
31.0,1999.0,1.0,Itasca,0.614,25.4834782557836,0.0,0.0,69.0,29124651.962203767,8.2,0.035062669,0.040827119,0.005500026,0.027923211,0.001639431,0.00010577,0.0167,1.0167,0.7739647529305262
32.0,1999.0,1.0,Jackson,0.614,25.4834782557836,0.0,0.0,25.0,15903673.113933029,3.9,0.041279485,0.098284489,0.00375268,0.035382416,0.002144389,0.000357398,0.0167,1.0167,0.7739647529305262
33.0,1999.0,1.0,Kanabec,0.614,25.4834782557836,0.0,0.0,21.0,12029000.775618121,10.1,0.029695936,0.054987212,0.002699631,0.026427962,0.000568343,0.0,0.0167,1.0167,0.7739647529305262
34.0,1999.0,1.0,Kandiyohi,0.614,25.4834782557836,2.0,1.0,83.0,31699777.685272537,4.5,0.046072544,0.050924814,0.013692049,0.030602931,0.001777564,0.0,0.0167,1.0167,0.7739647529305262
35.0,1999.0,1.0,Kittson,0.614,25.4834782557836,0.0,0.0,5.0,5547782.08858428,7.3,0.072727273,0.082926829,0.006651885,0.066075388,0.0,0.0,0.0167,1.0167,0.7739647529305262
36.0,1999.0,1.0,Koochiching,0.614,25.4834782557836,0.0,0.0,24.0,10244431.650493588,7.5,0.059452658,0.043724442,0.005976722,0.043095313,0.010380623,0.0,0.0167,1.0167,0.7739647529305262
37.0,1999.0,1.0,Lac qui Parle,0.614,25.4834782557836,0.0,0.0,10.0,7744909.127851542,5.1,0.073684211,0.111842105,0.004736842,0.065789474,0.003157895,0.0,0.0167,1.0167,0.7739647529305262
38.0,1999.0,1.0,Lake,0.614,25.4834782557836,0.0,0.0,22.0,10960941.435931219,5.5,0.061204537,0.051231912,0.0,0.058858037,0.0023465,0.0023465,0.0167,1.0167,0.7739647529305262
39.0,1999.0,1.0,Lake of the Woods,0.614,25.4834782557836,0.0,0.0,6.0,4021745.797804959,5.5,0.070654734,0.095619407,0.0,0.06641545,0.004239284,0.0,0.0167,1.0167,0.7739647529305262
40.0,1999.0,1.0,Le Sueur,0.614,25.4834782557836,0.0,0.0,36.0,18090787.744847,5.8,0.044304756,0.054377461,0.003786731,0.037791578,0.002726447,0.000378673,0.0167,1.0167,0.7739647529305262
41.0,1999.0,1.0,Lincoln,0.614,25.4834782557836,0.0,0.0,10.0,4973884.329992145,6.3,0.062296151,0.127201566,0.002283105,0.057077626,0.002935421,0.000326158,0.0167,1.0167,0.7739647529305262
42.0,1999.0,1.0,Lyon,0.614,25.4834782557836,2.0,1.0,42.0,14256831.28852411,3.8,0.072336562,0.052436441,0.013544189,0.056900726,0.001891646,0.00128632,0.0167,1.0167,0.7739647529305262
43.0,1999.0,1.0,Mahnomen,0.614,25.4834782557836,0.0,0.0,60.0,22374101.22616125,10.0,0.042231119,0.058904185,0.004826414,0.034826962,0.002577744,0.000987221,0.0167,1.0167,0.7739647529305262
44.0,1999.0,1.0,Marshall,0.614,25.4834782557836,0.0,0.0,4.0,4968229.653771892,15.5,0.068636364,0.106363636,0.005,0.063636364,0.0,0.0,0.0167,1.0167,0.7739647529305262
45.0,1999.0,1.0,Martin,0.614,25.4834782557836,2.0,1.0,14.0,10940242.153283827,4.5,0.048654709,0.078699552,0.000224215,0.045964126,0.002466368,0.0,0.0167,1.0167,0.7739647529305262
46.0,1999.0,1.0,McLeod,0.614,25.4834782557836,2.0,1.0,66.0,19502329.81160708,3.9,0.051600753,0.064783427,0.007156309,0.038512241,0.005932203,0.000282486,0.0167,1.0167,0.7739647529305262
47.0,1999.0,1.0,Meeker,0.614,25.4834782557836,0.0,0.0,18.0,16725883.787463129,8.1,0.045674173,0.062813383,0.002370316,0.039474884,0.003828973,0.0,0.0167,1.0167,0.7739647529305262
48.0,1999.0,1.0,Mille Lacs,0.614,25.4834782557836,0.0,0.0,37.0,23473328.362600338,9.4,0.044345266,0.058209097,0.001329408,0.040262083,0.002753775,0.000189915,0.0167,1.0167,0.7739647529305262
49.0,1999.0,1.0,Morrison,0.614,25.4834782557836,0.0,0.0,41.0,30322008.042543508,9.8,0.045390262,0.087682672,0.00175096,0.041349586,0.002289716,0.000471412,0.0167,1.0167,0.7739647529305262
50.0,1999.0,1.0,Mower,0.614,25.4834782557836,2.0,1.0,72.0,27914309.161276203,2.9,0.057046248,0.045429756,0.015597731,0.035831152,0.005617365,0.0,0.0167,1.0167,0.7739647529305262
51.0,1999.0,1.0,Murray,0.614,25.4834782557836,0.0,0.0,5.0,7059474.177759015,7.3,0.066830029,0.109601247,0.00757407,0.055468924,0.003787035,0.0,0.0167,1.0167,0.7739647529305262
52.0,1999.0,1.0,Nicollet,0.614,25.4834782557836,2.0,1.0,67.0,23365926.24741718,2.5,0.093821787,0.04987305,0.002538992,0.087957925,0.00332487,0.0,0.0167,1.0167,0.7739647529305262
53.0,1999.0,1.0,Nobles,0.614,25.4834782557836,2.0,1.0,35.0,19756582.73046449,4.4,0.057431083,0.075309628,0.009888134,0.045545346,0.001997603,0.000799041,0.0167,1.0167,0.7739647529305262
54.0,1999.0,1.0,Norman,0.614,25.4834782557836,0.0,0.0,12.0,7982377.569979276,6.8,0.072716346,0.086237981,0.002704327,0.070012019,0.0,0.0,0.0167,1.0167,0.7739647529305262
55.0,1999.0,1.0,Olmsted,0.614,25.4834782557836,1.0,1.0,317.0,77651926.97031462,2.2,0.074334886,0.037015677,0.031233401,0.037622741,0.005478745,0.000318708,0.0167,1.0167,0.7739647529305262
56.0,1999.0,1.0,Otter Tail,0.614,25.4834782557836,2.0,1.0,83.0,40990877.10530019,6.4,0.051892925,0.072772467,0.00500956,0.045736138,0.001147228,0.000305927,0.0167,1.0167,0.7739647529305262
57.0,1999.0,1.0,Pennington,0.614,25.4834782557836,0.0,0.0,19.0,8932754.278448977,8.7,0.043610857,0.046965538,0.013418725,0.027142421,0.00304971,0.0,0.0167,1.0167,0.7739647529305262
58.0,1999.0,1.0,Pine,0.614,25.4834782557836,0.0,0.0,58.0,38028320.114359565,10.3,0.034993967,0.063264954,0.003275297,0.030942941,0.000775728,0.00043096,0.0167,1.0167,0.7739647529305262
59.0,1999.0,1.0,Pipestone,0.614,25.4834782557836,0.0,0.0,16.0,7155353.540868107,4.7,0.0711802,0.078952751,0.000204541,0.064839435,0.006136224,0.0,0.0167,1.0167,0.7739647529305262
60.0,1999.0,1.0,Polk,0.614,25.4834782557836,1.0,1.0,63.0,31774314.32917276,4.9,0.058719865,0.053926406,0.003736078,0.053432962,0.001550825,0.000281968,0.0167,1.0167,0.7739647529305262
61.0,1999.0,1.0,Pope,0.614,25.4834782557836,0.0,0.0,7.0,9377009.506083213,5.1,0.04692526,0.113907285,0.001702933,0.042194891,0.003027436,0.00037843,0.0167,1.0167,0.7739647529305262
62.0,1999.0,1.0,Ramsey,0.614,25.4834782557836,1.0,1.0,1645.0,330067331.46277857,2.3,0.10302858,0.030877455,0.060387188,0.037865894,0.004775498,0.000829853,0.0167,1.0167,0.7739647529305262
63.0,1999.0,1.0,Red Lake,0.614,25.4834782557836,0.0,0.0,1.0,3804481.7243148927,14.8,0.063583815,0.083552286,0.001576458,0.060430899,0.001576458,0.0,0.0167,1.0167,0.7739647529305262
64.0,1999.0,1.0,Redwood,0.614,25.4834782557836,0.0,0.0,15.0,15384039.495949922,4.0,0.073067858,0.092296241,0.011412976,0.058057313,0.003597569,0.000496216,0.0167,1.0167,0.7739647529305262
65.0,1999.0,1.0,Renville,0.614,25.4834782557836,0.0,0.0,38.0,13276381.402222669,6.3,0.061276908,0.090141879,0.005993151,0.052348337,0.002935421,0.000489237,0.0167,1.0167,0.7739647529305262
66.0,1999.0,1.0,Rice,0.614,25.4834782557836,2.0,1.0,120.0,42429318.302147605,3.9,0.113131031,0.048979164,0.006992029,0.097783527,0.008355475,0.000664243,0.0167,1.0167,0.7739647529305262
67.0,1999.0,1.0,Rock,0.614,25.4834782557836,0.0,0.0,23.0,11344032.72539699,3.9,0.063298969,0.099175258,0.003298969,0.055257732,0.004742268,0.0,0.0167,1.0167,0.7739647529305262
68.0,1999.0,1.0,Roseau,0.614,25.4834782557836,0.0,0.0,21.0,10601156.980113689,6.5,0.043670735,0.053840632,0.002991146,0.036372338,0.004307251,0.0,0.0167,1.0167,0.7739647529305262
69.0,1999.0,1.0,St. Louis,0.614,25.4834782557836,0.0,0.0,349.0,144230480.23423412,4.8,0.06697136,0.034612109,0.022172877,0.04314926,0.001649222,0.000463507,0.0167,1.0167,0.7739647529305262
70.0,1999.0,1.0,Scott,0.614,25.4834782557836,0.0,0.0,179.0,56283621.01694211,3.1,0.021654591,0.046051824,0.009026157,0.01152319,0.001105244,0.0,0.0167,1.0167,0.7739647529305262
71.0,1999.0,1.0,Sherbune,0.614,25.4834782557836,0.0,0.0,107.0,50131661.72505678,4.1,0.018043657,0.043451473,0.003696749,0.012527872,0.001819035,8.80178e-05,0.0167,1.0167,0.7739647529305262
72.0,1999.0,1.0,Sibley,0.614,25.4834782557836,1.0,1.0,23.0,13239307.744285267,6.1,0.049751244,0.081898201,0.001913509,0.046434494,0.00140324,0.000382702,0.0167,1.0167,0.7739647529305262
73.0,1999.0,1.0,Stearns,0.614,25.4834782557836,0.0,0.0,270.0,92956206.4057711,4.2,0.07239724,0.058080137,0.011881936,0.056050831,0.004464473,0.000209928,0.0167,1.0167,0.7739647529305262
74.0,1999.0,1.0,Steele,0.614,25.4834782557836,2.0,1.0,90.0,27935890.372395795,2.8,0.034513671,0.052498879,0.002409234,0.028742716,0.003361721,0.000168086,0.0167,1.0167,0.7739647529305262
75.0,1999.0,1.0,Stevens,0.614,25.4834782557836,0.0,0.0,8.0,6459637.537422603,5.2,0.138586957,0.077833851,0.018051242,0.113354037,0.007181677,0.000388199,0.0167,1.0167,0.7739647529305262
76.0,1999.0,1.0,Swift,0.614,25.4834782557836,0.0,0.0,8.0,9365622.336997475,4.6,0.065891473,0.082751938,0.005426357,0.053875969,0.006589147,0.000387597,0.0167,1.0167,0.7739647529305262
77.0,1999.0,1.0,Todd,0.614,25.4834782557836,0.0,0.0,29.0,19081990.23294107,7.8,0.053362374,0.103003902,0.000544514,0.049732281,0.003085579,0.000272257,0.0167,1.0167,0.7739647529305262
78.0,1999.0,1.0,Traverse,0.614,25.4834782557836,0.0,0.0,4.0,3218003.6080767834,7.2,0.088127295,0.143818849,0.00122399,0.085679315,0.00122399,0.0,0.0167,1.0167,0.7739647529305262
79.0,1999.0,1.0,Wabasha,0.614,25.4834782557836,0.0,0.0,47.0,13815178.111410799,3.3,0.077501342,0.085108287,0.017272239,0.055217469,0.005011634,0.000178987,0.0167,1.0167,0.7739647529305262
80.0,1999.0,1.0,Wadena,0.614,25.4834782557836,0.0,0.0,27.0,10545633.945308138,7.8,0.053850111,0.081289659,0.009775339,0.041673812,0.00240096,0.0,0.0167,1.0167,0.7739647529305262
81.0,1999.0,1.0,Waseca,0.614,25.4834782557836,0.0,0.0,45.0,11896193.701087423,4.0,0.040302528,0.05719022,0.008806465,0.031081641,0.000414422,0.0,0.0167,1.0167,0.7739647529305262
82.0,1999.0,1.0,Washington,0.614,25.4834782557836,0.0,0.0,351.0,127929437.3309089,2.1,0.02568541,0.038006961,0.013382471,0.011223407,0.001079532,0.00060491,0.0167,1.0167,0.7739647529305262
83.0,1999.0,1.0,Watonwan,0.614,25.4834782557836,0.0,0.0,31.0,9178389.270756405,4.0,0.065878071,0.062966333,0.001273885,0.062056415,0.002547771,0.000181984,0.0167,1.0167,0.7739647529305262
84.0,1999.0,1.0,Wilkin,0.614,25.4834782557836,2.0,1.0,16.0,11182433.492130144,3.0,0.047158758,0.082308143,0.003222027,0.040421793,0.003514938,0.000878735,0.0167,1.0167,0.7739647529305262
85.0,1999.0,1.0,Winona,0.614,25.4834782557836,2.0,1.0,146.0,39508755.85103244,3.1,0.092326553,0.055817339,0.009615753,0.072597019,0.01011378,0.000612956,0.0167,1.0167,0.7739647529305262
86.0,1999.0,1.0,Wright,0.614,25.4834782557836,0.0,0.0,182.0,70144004.06719409,4.5,0.018441756,0.048663396,0.003468404,0.013683276,0.001290077,0.000380678,0.0167,1.0167,0.7739647529305262
87.0,1999.0,1.0,Yellow Medicine,0.614,25.4834782557836,0.0,0.0,16.0,9367412.11983783,5.4,0.05982575,0.089060987,0.000774443,0.056534366,0.002516941,0.0,0.0167,1.0167,0.7739647529305262
1.0,1999.0,2.0,Aitkin,0.604,25.4834782557836,0.0,0.0,16.0,11163741.210912647,10.0,0.053460151,0.080026238,0.003771728,0.046900623,0.002787799,0.000491965,0.0161,1.0161,0.7618090412756854
2.0,1999.0,2.0,Anoka,0.604,25.4834782557836,0.0,0.0,290.0,177979000.15363547,2.2,0.039004435,0.03211877,0.02706355,0.010546553,0.001394332,0.000466825,0.0161,1.0161,0.7618090412756854
3.0,1999.0,2.0,Becker,0.604,25.4834782557836,0.0,0.0,19.0,24898770.203353964,7.2,0.032208364,0.07131328,0.003521643,0.027953045,0.000733676,0.0,0.0161,1.0161,0.7618090412756854
4.0,1999.0,2.0,Beltrami,0.604,25.4834782557836,2.0,1.0,60.0,25511967.529384132,5.9,0.071134195,0.051035962,0.009145825,0.060576977,0.001411393,0.000112911,0.0161,1.0161,0.7618090412756854
5.0,1999.0,2.0,Benton,0.604,25.4834782557836,0.0,0.0,35.0,23490848.340545546,4.0,0.036671671,0.044392022,0.014261205,0.019140039,0.003270427,0.000268068,0.0161,1.0161,0.7618090412756854
6.0,1999.0,2.0,Big Stone,0.604,25.4834782557836,0.0,0.0,5.0,4676007.3862018855,5.8,0.07041107,0.095238095,0.004884005,0.064306064,0.001221001,0.0,0.0161,1.0161,0.7618090412756854
7.0,1999.0,2.0,Blue Earth,0.604,25.4834782557836,2.0,1.0,68.0,40016959.98926575,2.5,0.077665501,0.044047156,0.016064257,0.057747118,0.003854126,0.001651768,0.0161,1.0161,0.7618090412756854
8.0,1999.0,2.0,Brown,0.604,25.4834782557836,2.0,1.0,22.0,16550009.494624287,4.7,0.074714759,0.071770335,0.006256901,0.062495399,0.005962459,0.000294442,0.0161,1.0161,0.7618090412756854
9.0,1999.0,2.0,Carlton,0.604,25.4834782557836,0.0,0.0,29.0,30084175.994015604,5.2,0.027730496,0.037092199,0.001985816,0.024539007,0.001205674,0.000283688,0.0161,1.0161,0.7618090412756854
10.0,1999.0,2.0,Carver,0.604,25.4834782557836,0.0,0.0,59.0,40821314.709761865,2.4,0.027788943,0.055149128,0.00763727,0.019052979,0.001098695,0.000562746,0.0161,1.0161,0.7618090412756854
11.0,1999.0,2.0,Cass,0.604,25.4834782557836,0.0,0.0,19.0,23117711.182089288,8.1,0.049317943,0.068467996,0.009181532,0.038474991,0.00166142,0.0,0.0161,1.0161,0.7618090412756854
12.0,1999.0,2.0,Chippewa,0.604,25.4834782557836,0.0,0.0,12.0,9270563.447452458,6.2,0.038682864,0.081361893,0.003516624,0.034526854,0.000639386,0.000159847,0.0161,1.0161,0.7618090412756854
13.0,1999.0,2.0,Chisago,0.604,25.4834782557836,0.0,0.0,59.0,41510498.88993038,4.4,0.014394377,0.041690738,0.001684961,0.011457732,0.001251685,0.001492394,0.0161,1.0161,0.7618090412756854
14.0,1999.0,2.0,Clay,0.604,25.4834782557836,1.0,1.0,94.0,44299890.561900206,2.9,0.083995281,0.037868659,0.007589461,0.072237515,0.004168305,0.000314589,0.0161,1.0161,0.7618090412756854
15.0,1999.0,2.0,Clearwater,0.604,25.4834782557836,0.0,0.0,7.0,7421312.578791651,16.8,0.059581782,0.063019192,0.006015468,0.052134059,0.001432254,0.0,0.0161,1.0161,0.7618090412756854
16.0,1999.0,2.0,Cook,0.604,25.4834782557836,0.0,0.0,9.0,8957234.285242833,5.3,0.104736234,0.075086638,0.001155179,0.101270697,0.002310358,0.002310358,0.0161,1.0161,0.7618090412756854
17.0,1999.0,2.0,Cottonwood,0.604,25.4834782557836,0.0,0.0,12.0,8307635.033350436,4.0,0.065873426,0.089843076,0.004655975,0.055699258,0.005518193,0.0,0.0161,1.0161,0.7618090412756854
18.0,1999.0,2.0,Crow Wing,0.604,25.4834782557836,2.0,1.0,75.0,35182518.5006467,5.9,0.033044847,0.044807238,0.005153423,0.027143981,0.000747443,0.000275374,0.0161,1.0161,0.7618090412756854
19.0,1999.0,2.0,Dakota,0.604,25.4834782557836,2.0,1.0,350.0,222258266.108101,1.9,0.034439872,0.035703813,0.022963285,0.010167144,0.001309443,0.000449963,0.0161,1.0161,0.7618090412756854
20.0,1999.0,2.0,Dodge,0.604,25.4834782557836,0.0,0.0,19.0,10587344.847619047,4.5,0.043237371,0.063443781,0.008908202,0.033351439,0.000977729,0.000217273,0.0161,1.0161,0.7618090412756854
21.0,1999.0,2.0,Douglas,0.604,25.4834782557836,2.0,1.0,42.0,31725206.820011243,4.7,0.037278143,0.075600319,0.003561997,0.03132101,0.002395136,0.000429896,0.0161,1.0161,0.7618090412756854
22.0,1999.0,2.0,Faribault,0.604,25.4834782557836,0.0,0.0,14.0,15965020.403338604,5.2,0.063246293,0.082403884,0.006298386,0.054979661,0.001968246,0.000393649,0.0161,1.0161,0.7618090412756854
23.0,1999.0,2.0,Fillmore,0.604,25.4834782557836,0.0,0.0,17.0,15781154.707054313,4.2,0.077847685,0.113343976,0.019156728,0.056906752,0.001784205,0.0,0.0161,1.0161,0.7618090412756854
24.0,1999.0,2.0,Freeborn,0.604,25.4834782557836,2.0,1.0,47.0,28232068.950657938,3.0,0.034428201,0.053097905,0.003607367,0.02936523,0.001455604,0.001075881,0.0161,1.0161,0.7618090412756854
25.0,1999.0,2.0,Goodhue,0.604,25.4834782557836,2.0,1.0,47.0,41596946.879887745,3.3,0.04776546,0.054780876,0.01056643,0.035813269,0.001385761,8.66101e-05,0.0161,1.0161,0.7618090412756854
26.0,1999.0,2.0,Grant,0.604,25.4834782557836,0.0,0.0,6.0,7921295.898936306,7.8,0.057789794,0.106116931,0.001013856,0.056775938,0.0,0.0,0.0161,1.0161,0.7618090412756854
27.0,1999.0,2.0,Hennepin,0.604,25.4834782557836,1.0,1.0,1714.0,779840856.8489096,1.9,0.111243698,0.039198969,0.071987122,0.031463197,0.007793379,0.000734075,0.0161,1.0161,0.7618090412756854
28.0,1999.0,2.0,Houston,0.604,25.4834782557836,1.0,1.0,16.0,12329433.375512326,4.3,0.055450095,0.084823659,0.002997302,0.04965531,0.002797482,0.001398741,0.0161,1.0161,0.7618090412756854
29.0,1999.0,2.0,Hubbard,0.604,25.4834782557836,0.0,0.0,22.0,11398043.134511711,6.9,0.035232765,0.060544391,0.005469346,0.029381837,0.000381582,0.0,0.0161,1.0161,0.7618090412756854
30.0,1999.0,2.0,Isanti,0.604,25.4834782557836,0.0,0.0,38.0,21985147.623731647,4.5,0.025489587,0.039042586,0.005035748,0.018153559,0.00230028,0.000559528,0.0161,1.0161,0.7618090412756854
31.0,1999.0,2.0,Itasca,0.604,25.4834782557836,0.0,0.0,52.0,29886621.14427462,7.2,0.035062669,0.040827119,0.005500026,0.027923211,0.001639431,0.00010577,0.0161,1.0161,0.7618090412756854
32.0,1999.0,2.0,Jackson,0.604,25.4834782557836,0.0,0.0,11.0,16070123.958876736,3.5,0.041279485,0.098284489,0.00375268,0.035382416,0.002144389,0.000357398,0.0161,1.0161,0.7618090412756854
33.0,1999.0,2.0,Kanabec,0.604,25.4834782557836,0.0,0.0,18.0,12154898.56844788,9.2,0.029695936,0.054987212,0.002699631,0.026427962,0.000568343,0.0,0.0161,1.0161,0.7618090412756854
34.0,1999.0,2.0,Kandiyohi,0.604,25.4834782557836,2.0,1.0,40.0,32031553.542487476,4.0,0.046072544,0.050924814,0.013692049,0.030602931,0.001777564,0.0,0.0161,1.0161,0.7618090412756854
35.0,1999.0,2.0,Kittson,0.604,25.4834782557836,0.0,0.0,7.0,5605846.22317715,8.0,0.072727273,0.082926829,0.006651885,0.066075388,0.0,0.0,0.0161,1.0161,0.7618090412756854
36.0,1999.0,2.0,Koochiching,0.604,25.4834782557836,0.0,0.0,18.0,10351651.805987028,6.6,0.059452658,0.043724442,0.005976722,0.043095313,0.010380623,0.0,0.0161,1.0161,0.7618090412756854
37.0,1999.0,2.0,Lac qui Parle,0.604,25.4834782557836,0.0,0.0,1.0,7825968.808788628,4.6,0.073684211,0.111842105,0.004736842,0.065789474,0.003157895,0.0,0.0161,1.0161,0.7618090412756854
38.0,1999.0,2.0,Lake,0.604,25.4834782557836,0.0,0.0,13.0,10957371.55000761,5.3,0.061204537,0.051231912,0.0,0.058858037,0.0023465,0.0023465,0.0161,1.0161,0.7618090412756854
39.0,1999.0,2.0,Lake of the Woods,0.604,25.4834782557836,0.0,0.0,2.0,4063838.1485089585,5.3,0.070654734,0.095619407,0.0,0.06641545,0.004239284,0.0,0.0161,1.0161,0.7618090412756854
40.0,1999.0,2.0,Le Sueur,0.604,25.4834782557836,0.0,0.0,27.0,18280129.344379056,4.9,0.044304756,0.054377461,0.003786731,0.037791578,0.002726447,0.000378673,0.0161,1.0161,0.7618090412756854
41.0,1999.0,2.0,Lincoln,0.604,25.4834782557836,0.0,0.0,10.0,5025941.942309022,5.9,0.062296151,0.127201566,0.002283105,0.057077626,0.002935421,0.000326158,0.0161,1.0161,0.7618090412756854
42.0,1999.0,2.0,Lyon,0.604,25.4834782557836,2.0,1.0,25.0,15207017.982893692,3.7,0.072336562,0.052436441,0.013544189,0.056900726,0.001891646,0.00128632,0.0161,1.0161,0.7618090412756854
43.0,1999.0,2.0,Mahnomen,0.604,25.4834782557836,0.0,0.0,42.0,22608272.793149,9.2,0.042231119,0.058904185,0.004826414,0.034826962,0.002577744,0.000987221,0.0161,1.0161,0.7618090412756854
44.0,1999.0,2.0,Marshall,0.604,25.4834782557836,0.0,0.0,3.0,5020228.083180016,14.3,0.068636364,0.106363636,0.005,0.063636364,0.0,0.0,0.0161,1.0161,0.7618090412756854
45.0,1999.0,2.0,Martin,0.604,25.4834782557836,2.0,1.0,15.0,11054744.792847482,3.9,0.048654709,0.078699552,0.000224215,0.045964126,0.002466368,0.0,0.0161,1.0161,0.7618090412756854
46.0,1999.0,2.0,McLeod,0.604,25.4834782557836,2.0,1.0,21.0,19706444.87686637,3.6,0.051600753,0.064783427,0.007156309,0.038512241,0.005932203,0.000282486,0.0161,1.0161,0.7618090412756854
